MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368113990,2024-12-31T00:08:24,29.61943,-89.90991,0.0,360.0,297,ANDREW S.,,WDL2638,52.0,5.0,32.0,12.0,0.0,0.0,A
316004661,2024-12-31T01:51:03,49.42995,-124.047,6.0,126.2,122,OCEAN WARLOCK,,,31.0,0.0,15.0,6.0,5.0,31.0,A
338424122,2024-12-31T03:16:51,33.98122,-118.44498,0.0,360.0,240,REEL DEAL,IMO0000000,WDC9096,37.0,,13.0,6.0,,,B
368352750,2024-12-31T03:25:31,25.70646,-80.2486,0.0,360.0,511,SENISA,IMO0000000,WDP4254,37.0,,27.0,7.0,,,B
367530220,2024-12-31T00:04:56,47.65728,-122.37944,0.0,0.0,511,MARIA MARU,IMO8886008,WDG3842,30.0,0.0,21.0,6.0,3.9,30.0,A
367015530,2024-12-31T03:39:24,33.97927,-118.44855,1.7,179.2,511,ENTERTAINER,,WCQ6000,60.0,0.0,34.0,9.0,3.0,0.0,A
368320610,2024-12-31T01:43:03,26.89875,-80.08788,0.0,360.0,511,TOPNOTCH,IMO0000000,WDN8750,37.0,,15.0,4.0,,,B
367763140,2024-12-31T02:26:24,37.02135,-76.34393,0.0,360.0,511,MODUS VIVENDI,,WDJ2935,37.0,,15.0,,,,B
316001749,2024-12-31T01:44:14,49.1809,-123.1844,0.0,360.0,275,SIYAY,,CFN6563,51.0,0.0,28.0,12.0,0.0,51.0,A
367512920,2024-12-31T00:05:32,29.72827,-95.02136,0.2,215.8,216,SANDPIPER,IMO101237330,WDG2173,31.0,12.0,208.0,18.0,2.6,57.0,A
248296000,2024-12-31T02:46:32,27.85433,-92.57394,10.3,120.6,120,TOXOTIS,IMO9563419,9HA2301,70.0,0.0,190.0,32.0,7.9,70.0,A
477940400,2024-12-31T02:49:07,30.12991,-91.01523,0.0,152.2,61,CL SHAOYANG,IMO9953341,VRVZ3,70.0,5.0,199.0,32.0,6.8,70.0,A
367107940,2024-12-31T02:48:40,35.2445,-76.59128,0.0,0.0,511,BIRDIE P,IMO8939075,WDC9885,30.0,,30.0,9.0,,,B
338168457,2024-12-31T01:52:31,26.13912,-80.10898,0.3,357.1,511,NICE TOUCH,IMO0000000,,37.0,,9.0,3.0,,,B
352001169,2024-12-31T00:43:43,18.60882,-67.29512,7.6,61.0,67,SIRIOS CEMENT III,IMO9373606,3E3435,70.0,0.0,145.0,25.0,8.8,70.0,A
367345040,2024-12-31T01:13:09,29.72987,-93.87108,0.1,226.9,511,SUN FIGHTER,,WYB6722,60.0,0.0,18.0,5.0,1.2,5.0,A
367460260,2024-12-31T00:31:35,48.52853,-122.99896,0.0,0.0,511,PINTAIL,IMO0000000,WDF5177,31.0,,19.0,8.0,,,B
368049430,2024-12-31T01:54:41,25.63428,-80.29234,0.0,360.0,511,VINCAM,IMO0000000,WDK3862,37.0,,20.0,5.0,,,B
338332197,2024-12-31T02:39:54,49.29655,-123.13321,0.0,266.7,77,RAFIKI,IMO0000000,,37.0,,16.0,4.0,,,B
367540520,2024-12-31T00:46:16,37.20621,-76.41799,0.0,255.2,511,CAROLINA QUEEN III,IMO8719671,WDG4825,30.0,15.0,27.0,7.0,0.0,0.0,A
413390180,2024-12-31T02:47:31,28.65716,-93.58357,10.1,123.8,124,JIN RUI 82,IMO9619749,BPBU6,70.0,0.0,180.0,28.0,9.6,70.0,A
368199810,2024-12-31T00:00:02,37.19157,-76.58033,0.0,360.0,511,CAROLINE,IMO0641705,WDM3715,52.0,0.0,9.0,7.0,0.0,52.0,A
367725750,2024-12-31T00:27:01,26.74415,-80.04317,0.0,55.0,511,MARINER III,IMO7374618,WDI7140,60.0,1.0,37.0,6.0,0.7,4.0,A
368012340,2024-12-31T01:24:43,33.73588,-118.26881,0.0,275.3,511,APACHE,,WDJ8019,31.0,0.0,15.0,6.0,2.0,31.0,A
338254368,2024-12-31T03:06:52,38.32739,-75.10433,0.0,0.0,511,INTEGRITY,IMO0000000,,30.0,,14.0,5.0,,,B
367603210,2024-12-31T01:32:22,28.86354,-95.47344,0.0,167.8,65,AMERICAN WAY,,WDH2988,52.0,12.0,22.0,10.0,2.9,52.0,A
367447850,2024-12-31T00:02:48,26.74878,-80.04896,0.0,270.9,184,CHANTAL MA VIE,IMO0989635,WDF4088,37.0,0.0,55.0,10.0,3.1,37.0,A
368130910,2024-12-31T01:58:04,32.09594,-81.10842,0.0,252.2,311,TOMMY GALE,IMO1001026248,WDL4387,57.0,5.0,112.0,17.0,2.8,57.0,A
366940860,2024-12-31T00:22:19,30.06187,-93.35325,0.0,337.3,511,MISS MICHELLE,,WDB7343,31.0,5.0,30.0,12.0,3.1,31.0,A
367602540,2024-12-31T03:40:06,28.93588,-89.9761,19.0,122.8,129,JOHN JACOB,IMO9732280,WDH2922,60.0,0.0,63.0,10.0,2.3,60.0,A
366954430,2024-12-31T01:37:21,46.16728,-123.91593,0.0,3.2,511,CAPT RYAN,IMO100900000,WDB8186,30.0,5.0,19.0,7.0,2.8,30.0,A
338326771,2024-12-31T03:01:46,47.28185,-122.40223,0.0,208.7,511,AQUAHOLIC,IMO0000000,,37.0,,11.0,4.0,,,B
367453420,2024-12-31T02:28:41,30.36998,-81.62925,0.0,50.0,286,MARY ANN MORAN,IMO9560534,WDF4572,52.0,5.0,188.0,26.0,9.4,57.0,A
276016810,2024-12-31T03:21:36,17.90277,-62.86144,0.1,284.0,28,TUGNACIOUS,,ES4285,37.0,0.0,23.0,6.0,2.4,37.0,A
367683970,2024-12-31T03:23:39,48.60934,-123.15273,0.0,205.3,511,SPIRIT BEAR,IMO0000000,WDI3002,37.0,,18.0,5.0,,,B
368286740,2024-12-31T03:23:51,30.43132,-91.24078,0.0,360.0,511,RELENTLESS,IMO0000044,WDN5064,30.0,0.0,81.0,12.0,2.9,57.0,A
367570750,2024-12-31T01:04:18,29.40072,-94.75237,0.0,360.0,511,MONICA MEANS,IMO4063232,WDG7778,31.0,0.0,29.0,10.0,10.0,31.0,A
367585740,2024-12-31T02:10:54,48.514,-122.60775,0.0,207.8,511,PACIFIC DRIFTER,IMO0000000,WDG9234,37.0,,14.0,4.0,,,B
367099750,2024-12-31T00:37:59,29.60573,-92.28633,0.1,308.0,219,LEONARD M FISHER,,WDJ2891,90.0,15.0,36.0,10.0,0.0,33.0,A
636017082,2024-12-31T00:31:57,27.74145,-96.33005,0.1,233.7,200,GENER8 HECTOR,IMO9730086,D5JF3,80.0,1.0,,,11.2,80.0,A
316033783,2024-12-31T02:43:19,49.31231,-123.10697,0.0,0.0,511,SEASPAN RAIDER,IMO9412115,CFDY,32.0,0.0,32.0,11.0,4.0,32.0,A
235092459,2024-12-31T00:34:27,27.22417,-90.03183,0.1,144.0,179,STENA ICEMAX,IMO9517575,2FMJ5,90.0,0.0,228.0,42.0,10.6,90.0,A
367388660,2024-12-31T00:15:24,21.32698,-158.12029,0.0,352.3,511,SURFRIDER,IMO0000000,WDE7076,37.0,,18.0,6.0,,,B
368652000,2024-12-31T00:39:04,45.51762,-123.97978,3.3,161.4,511,NICOLE MARIE,IMO0000000,WSA9839,30.0,,20.0,6.0,,,B
367637970,2024-12-31T03:21:01,29.90494,-90.11508,0.0,279.5,90,SHANNON MARY,,WDH6439,52.0,5.0,26.0,10.0,2.8,57.0,A
366999922,2024-12-31T00:27:20,46.28126,-124.04681,0.0,27.8,511,CG47284,,,51.0,5.0,14.0,4.0,0.0,51.0,A
316054659,2024-12-31T00:43:11,49.37861,-123.33155,0.0,360.0,511,SMALL FRY,IMO0000000,FRY,37.0,,9.0,2.0,,,B
311042900,2024-12-31T03:17:51,26.20363,-78.83737,15.2,107.8,108,DISNEY DREAM,IMO9434254,C6YR6,60.0,0.0,339.0,37.0,8.8,60.0,A
367561870,2024-12-31T03:27:21,29.56468,-94.43213,0.9,89.5,81,AVENGER,IMO124467300,WDG6904,52.0,12.0,27.0,11.0,3.1,52.0,A
368710000,2024-12-31T00:05:53,32.66249,-117.12236,0.0,25.1,511,US GOV VESSEL,,NBXR,35.0,0.0,231.0,10.0,0.0,35.0,A
367749140,2024-12-31T00:53:06,47.64538,-122.31047,0.0,360.0,511,MURUCHO,IMO0000000,WDI9491,37.0,,14.0,5.0,,,B
367799260,2024-12-31T03:14:23,29.61295,-95.00074,0.0,360.0,511,JANE L,,WDJ6586,31.0,12.0,97.0,26.0,0.0,99.0,A
304840000,2024-12-31T02:33:40,26.0657,-80.11547,0.0,227.6,203,BRAMAU,IMO9280677,V2BJ9,70.0,0.0,87.0,12.0,1.8,70.0,A
210328000,2024-12-31T03:33:06,26.86641,-93.60077,5.1,142.3,149,FULMAR EXPLORER,IMO9418860,5BKQ5,99.0,3.0,80.0,20.0,6.0,99.0,A
368330790,2024-12-31T01:32:11,30.02029,-93.98905,0.0,214.2,37,THE GUNNAR,,,57.0,12.0,20.0,9.0,2.0,57.0,A
368177990,2024-12-31T01:13:43,30.0227,-89.90621,0.0,360.0,511,ANGELA MARIE,,WDL9322,52.0,0.0,16.0,6.0,0.0,52.0,A
366939130,2024-12-31T00:07:31,29.59669,-94.39436,5.9,287.3,286,GERARD D,,WTG3761,52.0,0.0,19.0,7.0,0.0,57.0,A
636021161,2024-12-31T00:08:04,38.67442,-74.85143,0.1,158.0,160,MSC HONG KONG,IMO9231810,5LCO9,71.0,1.0,293.0,32.0,11.6,71.0,A
368217370,2024-12-31T02:35:30,29.849,-93.97029,0.0,249.2,511,MISS TERRI,,WDM5592,31.0,0.0,24.0,11.0,3.0,31.0,A
367017460,2024-12-31T03:26:12,25.77471,-80.20234,0.0,235.9,511,ELSBETH III,IMO8983375,WCY8320,52.0,0.0,24.0,10.0,0.0,52.0,A
367579000,2024-12-31T00:01:16,47.54062,-122.33282,0.0,20.5,137,WESTERN RANGER,IMO7437214,WBN3008,52.0,11.0,30.0,8.0,0.0,52.0,A
368354160,2024-12-31T00:19:38,41.13111,-69.18125,7.3,296.6,511,SEEL JR,IMO0000000,WDP4409,30.0,,21.0,7.0,,,B
367558410,2024-12-31T01:33:38,30.33963,-88.50733,0.0,203.1,195,ERIN C GRENON,,WDG6570,31.0,0.0,101.0,16.0,2.7,52.0,A
366828620,2024-12-31T02:54:45,39.25242,-76.54515,2.1,321.9,511,VICKI M MCALLISTER,IMO9257826,WDA6093,52.0,15.0,30.0,11.0,4.6,52.0,A
310764000,2024-12-31T01:52:48,22.47284,-97.88418,0.0,345.0,345,KOBE EXPRESS,IMO9143544,ZCEV2,79.0,5.0,294.0,32.0,11.5,71.0,A
366972620,2024-12-31T00:54:35,21.31013,-157.86915,0.1,130.4,339,MIKIOI,IMO8987723,WDH9684,52.0,0.0,22.0,10.0,0.0,52.0,A
368122290,2024-12-31T02:40:48,30.71083,-81.40917,3.9,83.7,83,DAGNY,,WDL3507,37.0,,,,,,B
352003897,2024-12-31T01:47:18,49.3067,-123.19168,0.0,249.3,54,PAN RUBY,IMO9972531,3E5311,70.0,1.0,179.0,30.0,9.5,70.0,A
368224390,2024-12-31T03:03:28,26.58829,-80.02536,4.5,181.6,511,SALTY BREEZE,IMO0000000,WDM6346,36.0,,14.0,8.0,,,B
368001880,2024-12-31T00:42:43,26.89342,-80.07095,0.0,24.9,511,SWEET DEBBIE,IMO0000000,WDJ6958,37.0,,100.0,7.0,,,B
345020013,2024-12-31T00:19:09,32.40568,-117.22202,0.5,246.1,511,BUENAVENTURA V,,XCFT6,0.0,3.0,0.0,0.0,0.0,0.0,A
338753000,2024-12-31T03:34:23,28.73507,-90.75233,9.9,45.3,44,SEACOR BRAVE,IMO9753519,WDH6264,70.0,0.0,60.0,14.0,3.8,70.0,A
338193303,2024-12-31T01:06:33,26.23704,-80.09325,0.0,1.5,511,SPELLBINDER,IMO0000000,,37.0,,16.0,5.0,,,B
338311598,2024-12-31T03:04:03,30.3099,-87.52622,0.0,98.7,288,MOJOE,IMO0000000,,37.0,,18.0,5.0,,,B
367702140,2024-12-31T01:15:52,38.91286,-82.12672,0.0,298.7,33,ELIZABETH ANN,,WDI4801,31.0,0.0,51.0,12.0,7.5,31.0,A
367050250,2024-12-31T01:55:57,30.25319,-88.49803,2.0,97.3,511,JACKIE,,WDF2439,30.0,12.0,116.0,33.0,2.9,52.0,A
367125970,2024-12-31T00:09:30,30.36937,-88.56264,0.0,360.0,511,BEAU RIVAGE,IMO8961298,WDD3117,30.0,7.0,29.0,9.0,3.3,30.0,A
368277530,2024-12-31T03:11:36,40.63126,-73.7502,0.0,235.9,245,MISS MADELINE,,WDN4052,52.0,12.0,22.0,8.0,2.8,52.0,A
367581670,2024-12-31T03:35:42,30.53001,-88.10389,0.0,125.5,30,BIG A,,WDG8847,31.0,15.0,33.0,11.0,0.0,31.0,A
367304990,2024-12-31T02:32:09,37.91488,-122.36172,0.0,224.9,171,COCHISE,IMO9415595,WDD8952,32.0,5.0,38.0,11.0,5.0,31.0,A
368101000,2024-12-31T00:33:34,29.04349,-90.2777,10.1,68.8,69,JB FOSTER,IMO9175004,WCX5838,70.0,0.0,67.0,14.0,4.4,70.0,A
367409990,2024-12-31T01:49:43,30.38816,-81.55665,0.0,297.5,511,SHINEY V MORAN,IMO8649888,WDE8818,31.0,0.0,25.0,10.0,4.9,31.0,A
366921670,2024-12-31T02:21:46,29.73627,-95.13027,0.0,200.9,511,CLAXTON,IMO9132131,WCU9257,52.0,0.0,29.0,10.0,5.1,52.0,A
367692670,2024-12-31T02:45:32,27.85243,-97.17615,0.0,360.0,511,TARYN GARRETT,,WDI3861,69.0,0.0,17.0,7.0,2.2,0.0,A
368067110,2024-12-31T01:51:23,47.60078,-122.34031,11.3,255.4,254,LADY SWIFT,,WDK5666,40.0,0.0,24.0,8.0,1.0,40.0,A
367310520,2024-12-31T00:24:32,21.37021,-157.96113,0.0,198.2,230,JAMES T,,WDD9378,52.0,5.0,27.0,10.0,3.5,52.0,A
367727150,2024-12-31T00:13:24,30.4133,-88.88057,0.0,344.9,511,LUCKY JEAN II,IMO8969367,WDI7283,30.0,,28.0,8.0,,,B
316039128,2024-12-31T02:40:43,49.29371,-123.13153,0.0,221.9,511,KOMAGATA,IMO0000000,1234567,37.0,,20.0,6.0,,,B
367408160,2024-12-31T01:26:55,29.75943,-95.11935,0.0,92.4,286,DON CARLTON,,WDE8670,31.0,12.0,27.0,9.0,3.0,31.0,A
538005894,2024-12-31T00:35:35,29.87211,-89.9357,0.0,176.0,130,ECO REVOLUTION,IMO9725598,V7HX4,80.0,1.0,185.0,27.0,8.0,80.0,A
368189290,2024-12-31T20:24:30,29.95483,-90.02366,0.0,258.6,313,LILY G BROOKS,IMO1302688,WDM2560,57.0,12.0,300.0,18.0,3.0,57.0,A
311000898,2024-12-31T00:22:33,29.23644,-117.00824,11.7,142.3,143,CSL KOASEK,IMO9710567,C6EH7,70.0,0.0,230.0,32.0,8.0,70.0,A
368341960,2024-12-31T02:59:02,30.4404,-91.24452,0.0,293.6,265,SEA HIPPO,,WDP3065,52.0,0.0,22.0,10.0,0.0,52.0,A
367320160,2024-12-31T00:46:47,28.97065,-83.57913,9.3,107.3,110,HONOR,IMO9484950,WDK6492,31.0,0.0,142.0,30.0,6.5,31.0,A
338115483,2024-12-31T02:29:00,34.16719,-119.22419,0.0,233.1,511,ON LOCATION,IMO0000000,ON LOCA,37.0,,15.0,4.0,,,B
369230000,2024-12-31T01:29:16,40.54078,-74.25351,0.0,360.0,10,PHILADELPHIA,IMO9819428,WDJ3655,52.0,12.0,31.0,11.0,4.6,52.0,A
368036960,2024-12-31T00:01:37,40.49591,-80.07356,0.6,29.2,143,GALE R RHODES,IMO8199788,WDK2590,31.0,0.0,20.0,7.0,2.6,52.0,A
368229230,2024-12-31T02:11:42,32.72185,-117.2273,0.0,339.7,511,ESCAPADES,IMO0000000,WDM6908,36.0,,17.0,6.0,,,B
367389230,2024-12-31T02:41:20,48.52141,-122.61027,0.0,232.5,359,GUEMES,,WDE7121,60.0,0.0,36.0,10.0,2.5,60.0,A
319121400,2024-12-31T00:24:49,25.82356,-80.13703,0.1,217.5,511,AXTANA,IMO0000000,ZGGP7,37.0,,0.0,0.0,,,B
316001222,2024-12-31T01:17:34,49.20469,-123.10627,0.0,250.9,511,PAUL C LEDCOR,,CZ9636,52.0,0.0,19.0,7.0,4.3,52.0,A
367595180,2024-12-31T00:16:02,30.23023,-93.25471,0.0,30.3,78,BOBBY GOLDING,,WDH2183,52.0,12.0,26.0,10.0,3.0,57.0,A
338099839,2024-12-31T03:21:35,25.47872,-80.1981,0.1,360.0,73,YA VOY,IMO0000000,,37.0,,18.0,6.0,,,B
338192263,2024-12-31T00:32:33,32.72577,-117.19204,0.0,352.1,511,BLUE FISH,IMO0000000,,37.0,,15.0,5.0,,,B
256000826,2024-12-31T01:59:43,26.77877,-80.05027,0.0,187.4,511,L'ADAGIO,,9H9701,0.0,0.0,,,2.4,37.0,A
367004570,2024-12-31T01:53:18,29.92057,-89.94078,0.0,332.8,511,WAR ADMIRAL,,WDH7806,31.0,0.0,17.0,7.0,2.5,31.0,A
367606280,2024-12-31T00:57:07,29.39437,-92.33943,8.1,190.0,511,THERESE DANOS,IMO9097135,WDH3296,70.0,0.0,40.0,22.0,0.0,70.0,A
368034790,2024-12-31T00:43:59,47.53778,-122.32862,0.0,12.5,141,MARIE H,IMO7716969,WDK2361,32.0,5.0,38.0,10.0,4.0,32.0,A
367001740,2024-12-31T00:51:10,33.40037,-118.21894,25.3,56.8,56,CATALINA FLYER,,WTD8887,60.0,0.0,36.0,12.0,2.5,60.0,A
338212269,2024-12-31T02:41:01,25.31065,-80.29895,0.0,321.3,162,SUMMERSALT,,,37.0,,12.0,3.0,,,B
367387230,2024-12-31T00:19:47,45.60766,-122.68414,0.0,221.3,125,SANDWICK,,WDE6970,31.0,0.0,23.0,5.0,3.0,31.0,A
367617080,2024-12-31T03:35:12,46.16946,-123.91354,0.0,131.2,511,PACIFIC WIND,IMO7050200,WDH4376,30.0,,22.0,7.0,,,B
248556000,2024-12-31T00:02:38,35.40313,-74.50128,16.0,2.9,357,POLAR BRASIL,IMO9797216,9HA4703,74.0,0.0,230.0,37.0,10.8,74.0,A
366995290,2024-12-31T00:39:10,29.67107,-94.22142,5.1,244.2,242,CAPT RONNIE PAYNE,,WDC2586,52.0,0.0,25.0,10.0,3.1,52.0,A
366963250,2024-12-31T01:22:33,30.04927,-90.53828,0.0,10.0,279,ALVIN C JOHNSON,IMO100578276,WDB8721,31.0,0.0,347.0,44.0,3.0,52.0,A
368214090,2024-12-31T00:17:03,25.3138,-80.27994,0.0,360.0,511,BAYOU-A-BUD,IMO0000000,WDM5254,37.0,,25.0,5.0,,,B
367645750,2024-12-31T02:11:50,38.95789,-74.87502,0.0,264.3,511,EVENING STAR,IMO8853013,WDH7195,30.0,,30.0,8.0,,,B
367512870,2024-12-31T03:27:54,29.37554,-94.8674,0.0,19.3,284,CAPT TRACY L CHERAMI,,WDG2169,31.0,15.0,27.0,9.0,3.1,31.0,A
366688000,2024-12-31T01:06:28,26.08655,-80.18486,0.0,360.0,511,TRILOGY,IMO0000000,WSF7174,37.0,,27.0,7.0,,,B
316038708,2024-12-31T00:40:58,48.84589,-123.48921,0.0,25.8,511,SEPTEMBER SKY,IMO0000000,,37.0,,11.0,4.0,,,B
316039153,2024-12-31T00:39:24,49.29203,-122.97461,0.1,272.2,133,ISLAND REGENT,IMO9803091,CFA2943,52.0,15.0,24.0,11.0,4.0,52.0,A
369273000,2024-12-31T00:44:35,32.17849,-80.77393,0.0,222.4,511,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,6.0,,,B
368088250,2024-12-31T02:38:34,28.64552,-96.94805,0.0,239.1,511,CONNER P,IMO121351500,WDK7831,52.0,15.0,18.0,6.0,0.0,52.0,A
369102000,2024-12-31T03:19:06,28.88577,-90.16827,10.0,187.3,190,HARVEY FREEDOM,IMO9654256,KHFF,90.0,0.0,92.0,20.0,4.5,0.0,A
563163400,2024-12-31T01:44:09,28.791,-119.5103,18.3,307.1,311,EVER FRANK,IMO9850587,9V7980,74.0,0.0,334.0,48.0,11.5,74.0,A
367777470,2024-12-31T00:06:07,47.6668,-122.39361,0.0,13.6,176,NUNANIQ,,WDJ4412,70.0,0.0,42.0,14.0,2.0,99.0,A
367010390,2024-12-31T02:57:26,40.69933,-74.15063,0.0,218.9,116,DOUGLAS J.,IMO8991047,WDG2229,31.0,0.0,33.0,11.0,5.5,31.0,A
319073000,2024-12-31T01:27:38,30.4129,-81.54391,0.0,256.5,316,MITSEAAH,IMO9440655,ZCNS7,36.0,0.0,47.0,10.0,3.0,36.0,A
366946850,2024-12-31T00:36:14,27.88417,-97.04524,0.0,57.1,167,SHAW ELIZABETH,,WDI3973,52.0,0.0,20.0,8.0,2.2,52.0,A
563947000,2024-12-31T01:02:55,40.69603,-74.14571,0.0,270.2,294,STRATEGIC UNITY,IMO9648099,S6CK6,70.0,5.0,180.0,30.0,10.5,70.0,A
338520317,2024-12-31T02:19:39,47.33223,-122.58083,0.0,360.0,511,DALLIANCE,IMO0000000,,37.0,,15.0,4.0,,,B
368316140,2024-12-31T00:29:44,17.71604,-64.88632,0.1,360.0,511,STAR DOGGED MOON,IMO0000000,WDN8288,36.0,,13.0,14.0,,,B
338087487,2024-12-31T02:45:35,28.23167,-82.75368,0.0,0.0,511,CARA MIA,IMO0000000,XX,37.0,,18.0,6.0,,,B
367707560,2024-12-31T02:07:58,26.77496,-80.04932,0.0,193.2,210,OPTIMIST CREED,,WDM8237,37.0,5.0,19.0,4.0,0.0,37.0,A
338229793,2024-12-31T03:31:08,30.38796,-86.32781,0.0,115.0,511,ENDORPHIN VOYAGER,,,37.0,,15.0,5.0,,,B
367515760,2024-12-31T00:02:21,31.12814,-81.49333,8.1,347.8,349,DIANE MORAN,IMO9253612,WDG2450,52.0,0.0,31.0,10.0,4.5,52.0,A
563619000,2024-12-31T01:09:07,25.60142,-92.23656,2.9,131.8,148,BW LYNX,IMO9635808,9V2340,80.0,0.0,183.0,32.0,8.0,80.0,A
367539060,2024-12-31T02:01:15,30.45952,-91.19892,9.4,180.7,183,SUSAN ELIZABETH,IMO1030000,WDG4681,30.0,12.0,206.0,18.0,2.6,57.0,A
366828620,2024-12-31T02:10:35,39.24862,-76.5379,0.0,200.0,511,VICKI M MCALLISTER,IMO9257826,WDA6093,52.0,15.0,30.0,11.0,4.6,52.0,A
367432470,2024-12-31T00:42:06,35.22092,-75.78568,10.4,358.4,511,FLOYD J LUPTON,IMO8643169,WCZ6289,69.0,0.0,45.0,20.0,3.0,69.0,A
367123550,2024-12-31T00:58:19,29.35714,-90.25074,0.0,249.1,511,BRIANA MARIE,IMO8988442,WDJ3840,70.0,0.0,42.0,10.0,2.6,70.0,A
236538000,2024-12-31T01:13:38,26.64157,-92.02026,3.7,85.1,90,SANCO SPIRIT,IMO9429936,ZDJN3,90.0,3.0,87.0,16.0,5.8,90.0,A
368015740,2024-12-31T01:02:33,36.84957,-76.31521,0.0,14.4,14,PINNERS POINT,,WDJ8372,52.0,0.0,18.0,6.0,2.6,52.0,A
367556330,2024-12-31T01:15:43,30.21024,-93.25438,0.0,206.3,108,CARL,,WDG6376,31.0,0.0,32.0,12.0,0.0,52.0,A
368294970,2024-12-31T00:25:35,26.15646,-80.10613,0.0,360.0,511,SWEET VIRGINIA,IMO0000000,WDN5996,37.0,,30.0,7.0,,,B
367406910,2024-12-31T00:33:57,39.7609,-74.10838,0.0,258.5,25,FRANCES ANNE,IMO1284016,WDE8555,30.0,,20.0,5.0,,,B
367395270,2024-12-31T00:31:17,29.70587,-95.04638,0.0,267.3,176,ALTON ST AMANT,,WDE7604,31.0,12.0,118.0,34.0,3.2,52.0,A
367155810,2024-12-31T03:10:30,30.3036,-87.72865,0.0,360.0,511,OUR MOTHER,IMO8940426,WDD5260,30.0,15.0,30.0,9.0,0.0,0.0,A
338598000,2024-12-31T00:08:02,48.10536,-122.77661,0.0,360.0,511,CATALYST,,WDK8281,37.0,0.0,23.0,6.0,3.0,37.0,A
367125050,2024-12-31T01:15:57,31.36436,-87.88943,5.9,161.0,179,GILBERT TAYLOR,,WCX2939,31.0,12.0,186.0,34.0,2.8,57.0,A
367531220,2024-12-31T02:37:02,46.19998,-123.38555,0.0,171.0,511,WATCHMAN,IMO8855774,WDG3938,30.0,8.0,29.0,8.0,0.0,99.0,A
368011860,2024-12-31T03:17:28,39.03872,-84.36888,0.0,296.6,511,LUDLOW,,WDJ7970,52.0,0.0,16.0,6.0,2.5,52.0,A
368356940,2024-12-31T02:13:47,38.8425,-76.5373,0.0,360.0,511,LADY FATIMA,IMO0000000,WDP4711,36.0,,14.0,4.0,,,B
338300516,2024-12-31T02:50:07,26.83188,-80.0547,0.0,94.5,511,OVERRIDE,,,30.0,,15.0,,,,B
316015632,2024-12-31T00:51:37,48.66768,-123.40721,0.0,307.6,511,MY LADY JANE,,CFC6783,30.0,7.0,19.0,7.0,0.0,30.0,A
367175860,2024-12-31T00:25:19,33.72839,-118.27423,0.1,360.0,511,INDEPENDENCE,IMO9369239,WDD6659,31.0,5.0,24.0,10.0,4.5,31.0,A
366709770,2024-12-31T01:36:23,48.50735,-122.67691,0.0,288.2,206,WSF CHELAN,IMO7808140,WCX7878,60.0,0.0,100.0,24.0,0.0,60.0,A
366760670,2024-12-31T02:30:52,48.83857,-122.72875,4.6,233.5,52,TAN'ERLIQ,IMO9178445,WDF2025,52.0,0.0,45.0,14.0,7.0,52.0,A
367057260,2024-12-31T00:45:24,29.75955,-95.10222,0.0,329.7,339,MARTIN J PELLEGRIN,IMO8891481,WDC6505,31.0,12.0,19.0,9.0,3.1,31.0,A
338437156,2024-12-31T03:16:47,47.30457,-122.51084,0.3,360.0,511,PLOWMAN,IMO0000000,,37.0,,15.0,4.0,,,B
367688320,2024-12-31T01:42:42,40.43564,-80.00578,0.0,360.0,511,DUCHESS,,WDI3438,69.0,15.0,28.0,8.0,1.0,69.0,A
367727190,2024-12-31T03:18:12,32.71099,-117.23382,0.0,360.0,511,ZUKES,,WDI7287,30.0,,22.0,,,,B
338346009,2024-12-31T03:25:52,34.21171,-77.80594,0.0,360.0,511,NOSE TACKLE,IMO0000000,,37.0,,16.0,6.0,,,B
368192680,2024-12-31T01:37:56,24.56254,-81.72974,0.0,164.5,511,DITCH DIGGER,IMO0000000,WDM2936,37.0,,20.0,6.0,,,B
367558070,2024-12-31T03:05:21,41.81533,-71.4005,0.0,286.5,511,SHANNON MCALLISTER,IMO9032941,WDG6536,52.0,0.0,26.0,9.0,0.0,52.0,A
354543000,2024-12-31T03:16:54,25.80444,-80.25674,0.0,360.0,313,BETTY K VI,IMO8801216,HP5720,70.0,5.0,62.0,12.0,2.8,70.0,A
368336350,2024-12-31T02:36:12,24.57448,-81.78974,0.0,360.0,511,MOONDANCE,IMO0000000,WDP2443,37.0,,0.0,0.0,,,B
368277360,2024-12-31T03:16:48,28.14953,-80.60318,0.0,360.0,511,IN 2 DEEP,IMO0000000,WDN4033,36.0,,11.0,6.0,,,B
368298510,2024-12-31T01:06:34,26.11646,-80.11546,0.0,360.0,511,ARETECTE,IMO0000000,WDN6375,37.0,,24.0,6.0,,,B
352001401,2024-12-31T03:03:28,31.13169,-81.49314,0.0,113.1,343,FEDERAL PASSION,IMO9926049,3E2152,70.0,5.0,183.0,32.0,6.3,70.0,A
374375000,2024-12-31T00:02:27,29.87507,-93.34458,7.1,184.9,185,MARVEL EAGLE,IMO9759240,3EAK6,80.0,0.0,299.0,48.0,10.6,0.0,A
366945650,2024-12-31T03:02:25,38.603,-90.19256,0.0,104.3,203,SALLY ARCHER,,WDB7650,31.0,12.0,488.0,55.0,3.1,57.0,A
